repo_name,time,event,post_event,time_to_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,commits,lines_added,age,contributors,stars,issues,issue_comments,ncloc,bugs,vulnerabilities,code_smells,duplicated_lines_density,comment_lines_density,cognitive_complexity,technical_debt
f/awesome-chatgpt-prompts,2024-01,2025-01,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,26.0,391,3.0,2413.0,0.0,9.0,57.0,1.0,0.0,0.0,0.0,1.7,,0.0
f/awesome-chatgpt-prompts,2024-02,2025-01,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,422,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,1.7,,0.0
f/awesome-chatgpt-prompts,2024-03,2025-01,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,5.0,451,1.0,2018.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,1.7,,0.0
f/awesome-chatgpt-prompts,2024-04,2025-01,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,482,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,1.7,,0.0
f/awesome-chatgpt-prompts,2024-05,2025-01,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,512,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,1.7,,0.0
f/awesome-chatgpt-prompts,2024-06,2025-01,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,543,1.0,1343.0,0.0,12.0,57.0,1.0,0.0,0.0,0.0,1.7,,0.0
f/awesome-chatgpt-prompts,2024-07,2025-01,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,327.0,573,4.0,1127.0,0.0,2.0,102.0,1.0,0.0,0.0,0.0,1.0,,0.0
f/awesome-chatgpt-prompts,2024-08,2025-01,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,604,0.0,0.0,0.0,0.0,102.0,1.0,0.0,0.0,0.0,1.0,,0.0
f/awesome-chatgpt-prompts,2024-09,2025-01,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,35.0,635,1.0,2543.0,0.0,3.0,102.0,1.0,0.0,0.0,0.0,1.0,,0.0
f/awesome-chatgpt-prompts,2024-10,2025-01,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,665,1.0,1108.0,0.0,2.0,102.0,1.0,0.0,0.0,0.0,1.0,,0.0
f/awesome-chatgpt-prompts,2024-11,2025-01,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,696,1.0,1375.0,0.0,0.0,102.0,1.0,0.0,0.0,0.0,1.0,,0.0
f/awesome-chatgpt-prompts,2024-12,2025-01,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,6.0,726,1.0,1245.0,0.0,1.0,102.0,1.0,0.0,0.0,0.0,1.0,,0.0
f/awesome-chatgpt-prompts,2025-01,2025-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,173.0,7951.0,757,36.0,4901.0,0.0,132.0,1559.0,0.0,0.0,13.0,0.0,0.1,,40.0
f/awesome-chatgpt-prompts,2025-02,2025-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29.0,5255.0,788,5.0,1699.0,0.0,9.0,2609.0,0.0,0.0,32.0,2.9,3.7,163.0,139.0
f/awesome-chatgpt-prompts,2025-03,2025-01,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,23.0,2826.0,816,3.0,1401.0,0.0,2.0,3221.0,0.0,0.0,36.0,2.3,4.4,210.0,165.0
ant-design/ant-design,2024-01,2025-03,0,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,210.0,830852.0,3173,44.0,504.0,424.0,2521.0,150136.0,82.0,0.0,1697.0,8.3,4.7,4705.0,6969.0
ant-design/ant-design,2024-02,2025-03,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,156.0,273193.0,3204,33.0,450.0,399.0,1929.0,151187.0,82.0,0.0,1698.0,8.1,4.7,4680.0,6892.0
ant-design/ant-design,2024-03,2025-03,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,193.0,50475.0,3233,55.0,622.0,393.0,2836.0,152969.0,81.0,0.0,1748.0,8.1,4.7,4770.0,7093.0
ant-design/ant-design,2024-04,2025-03,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,225.0,32292.0,3264,50.0,476.0,415.0,2840.0,154222.0,81.0,0.0,1768.0,8.0,4.7,4811.0,7146.0
ant-design/ant-design,2024-05,2025-03,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,151.0,35092.0,3294,32.0,442.0,350.0,2161.0,155022.0,80.0,0.0,1789.0,8.0,4.8,4839.0,7265.0
ant-design/ant-design,2024-06,2025-03,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,180.0,35196.0,3325,51.0,413.0,374.0,2346.0,156474.0,77.0,0.0,1761.0,8.1,4.8,4839.0,7107.0
ant-design/ant-design,2024-07,2025-03,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,197.0,1889780.0,3355,46.0,618.0,428.0,2456.0,156727.0,77.0,0.0,1750.0,8.2,4.7,4820.0,6921.0
ant-design/ant-design,2024-08,2025-03,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,166.0,785819.0,3386,46.0,484.0,385.0,2517.0,158997.0,77.0,0.0,1763.0,8.1,5.1,4919.0,6955.0
ant-design/ant-design,2024-09,2025-03,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,157.0,805905.0,3417,38.0,418.0,388.0,2435.0,162339.0,78.0,0.0,1824.0,8.0,5.1,4998.0,7085.0
ant-design/ant-design,2024-10,2025-03,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,99.0,51383.0,3447,38.0,464.0,303.0,1829.0,163056.0,78.0,0.0,1835.0,8.0,5.1,5027.0,7131.0
ant-design/ant-design,2024-11,2025-03,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,137.0,89966.0,3478,48.0,419.0,338.0,2114.0,163907.0,78.0,0.0,1845.0,8.1,5.1,5071.0,7134.0
ant-design/ant-design,2024-12,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,87.0,13691.0,3508,31.0,440.0,281.0,2255.0,165353.0,82.0,0.0,1898.0,8.2,5.1,5144.0,7267.0
storybookjs/storybook,2024-01,2025-03,0,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,907.0,529418.0,2844,32.0,564.0,284.0,925.0,178368.0,106.0,1.0,1852.0,16.9,4.9,9067.0,12290.0
storybookjs/storybook,2024-02,2025-03,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,816.0,435692.0,2875,37.0,584.0,276.0,849.0,187004.0,115.0,1.0,1903.0,16.6,4.9,9536.0,12503.0
storybookjs/storybook,2024-03,2025-03,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,793.0,1606987.0,2904,38.0,581.0,282.0,989.0,192329.0,125.0,1.0,1944.0,17.1,5.1,9719.0,12647.0
storybookjs/storybook,2024-04,2025-03,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,739.0,636407.0,2935,37.0,398.0,178.0,596.0,198141.0,132.0,1.0,2019.0,16.9,5.0,10134.0,13195.0
storybookjs/storybook,2024-05,2025-03,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,632.0,980475.0,2965,50.0,375.0,340.0,794.0,200149.0,135.0,1.0,2025.0,16.9,5.1,10243.0,13167.0
storybookjs/storybook,2024-06,2025-03,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,681.0,1055097.0,2996,28.0,353.0,926.0,590.0,198931.0,135.0,1.0,2030.0,16.8,5.2,10266.0,13229.0
storybookjs/storybook,2024-07,2025-03,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,905.0,3044792.0,3026,38.0,390.0,185.0,925.0,204509.0,132.0,1.0,2148.0,16.8,5.2,10507.0,13478.0
storybookjs/storybook,2024-08,2025-03,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,727.0,1011931.0,3057,20.0,395.0,122.0,505.0,210792.0,135.0,1.0,2211.0,17.4,5.1,10748.0,13692.0
storybookjs/storybook,2024-09,2025-03,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,455.0,200656.0,3088,37.0,346.0,136.0,447.0,213124.0,137.0,1.0,2257.0,17.1,5.1,10947.0,13781.0
storybookjs/storybook,2024-10,2025-03,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,568.0,643526.0,3118,35.0,532.0,90.0,484.0,219025.0,144.0,1.0,2330.0,18.8,5.1,11386.0,14218.0
storybookjs/storybook,2024-11,2025-03,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,595.0,395387.0,3149,31.0,347.0,112.0,516.0,223321.0,144.0,1.0,2369.0,19.2,5.1,11644.0,14452.0
storybookjs/storybook,2024-12,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,686.0,1026542.0,3179,24.0,341.0,205.0,618.0,227093.0,148.0,1.0,2416.0,19.0,5.1,11996.0,14698.0
storybookjs/storybook,2025-01,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,689.0,318677.0,3210,18.0,763.0,157.0,605.0,227560.0,149.0,1.0,2421.0,19.1,5.1,12075.0,14692.0
storybookjs/storybook,2025-02,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,650.0,389426.0,3241,26.0,394.0,129.0,625.0,236442.0,152.0,1.0,2567.0,19.2,5.4,12790.0,15865.0
storybookjs/storybook,2025-03,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1066.0,563934.0,3269,18.0,349.0,147.0,595.0,229234.0,149.0,1.0,2469.0,17.8,5.6,12171.0,14963.0
oven-sh/bun,2024-01,2024-12,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,285.0,104759.0,991,58.0,1515.0,582.0,2209.0,260592.0,1009.0,41.0,15775.0,18.0,5.3,27865.0,78067.0
oven-sh/bun,2024-02,2024-12,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,220.0,72687.0,1022,44.0,955.0,551.0,1930.0,265917.0,1020.0,44.0,15902.0,18.0,5.4,28288.0,78658.0
oven-sh/bun,2024-03,2024-12,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,232.0,48815.0,1051,40.0,938.0,547.0,1946.0,272571.0,1022.0,43.0,15964.0,17.8,5.4,29153.0,78777.0
oven-sh/bun,2024-04,2024-12,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,303.0,38353.0,1082,40.0,1653.0,893.0,2444.0,280065.0,1007.0,44.0,15989.0,17.6,5.4,29996.0,78135.0
oven-sh/bun,2024-05,2024-12,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,311.0,129425.0,1112,41.0,791.0,812.0,1564.0,286243.0,1037.0,43.0,16159.0,17.2,5.4,30909.0,79258.0
oven-sh/bun,2024-06,2024-12,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,237.0,99293.0,1143,32.0,656.0,918.0,1741.0,294686.0,1044.0,45.0,16242.0,16.9,5.4,31727.0,79878.0
oven-sh/bun,2024-07,2024-12,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,261.0,34922.0,1173,41.0,850.0,717.0,1505.0,299446.0,1055.0,45.0,16360.0,16.7,5.9,32124.0,80401.0
oven-sh/bun,2024-08,2024-12,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,241.0,99870.0,1204,23.0,717.0,737.0,1920.0,345573.0,1120.0,70.0,16928.0,15.7,6.1,35199.0,83955.0
oven-sh/bun,2024-09,2024-12,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,222.0,156954.0,1235,24.0,764.0,599.0,1335.0,348561.0,1007.0,64.0,16694.0,15.6,6.8,33785.0,82435.0
oven-sh/bun,2024-10,2024-12,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,218.0,153984.0,1265,33.0,758.0,630.0,1462.0,425469.0,1072.0,65.0,17164.0,13.8,6.7,35164.0,84984.0
oven-sh/bun,2024-11,2024-12,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,210.0,61177.0,1296,28.0,570.0,520.0,1250.0,437288.0,1087.0,65.0,17422.0,13.5,6.8,37054.0,86670.0
oven-sh/bun,2024-12,2024-12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208.0,134781.0,1326,25.0,741.0,527.0,1095.0,463154.0,1075.0,65.0,16999.0,13.4,6.9,4028479.0,84993.0
oven-sh/bun,2025-01,2024-12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,335.0,202893.0,1357,43.0,929.0,860.0,1832.0,500009.0,1072.0,65.0,16911.0,13.2,7.5,4030403.0,86108.0
oven-sh/bun,2025-02,2024-12,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,165.0,75294.0,1388,26.0,730.0,932.0,1485.0,522988.0,1103.0,66.0,17078.0,13.7,7.3,4031939.0,87224.0
maybe-finance/maybe,2024-02,2025-02,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,182.0,7945.0,30,32.0,11267.0,158.0,559.0,3952.0,8.0,0.0,20.0,10.3,8.0,114.0,139.0
maybe-finance/maybe,2024-03,2025-02,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,57.0,8044.0,59,16.0,925.0,30.0,87.0,6074.0,9.0,0.0,31.0,4.1,5.8,267.0,201.0
maybe-finance/maybe,2024-04,2025-02,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,66.0,7068.0,90,15.0,629.0,45.0,216.0,9485.0,9.0,0.0,66.0,2.3,4.4,429.0,381.0
maybe-finance/maybe,2024-05,2025-02,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,73.0,5312.0,120,15.0,572.0,70.0,127.0,11678.0,9.0,0.0,79.0,2.1,3.8,474.0,469.0
maybe-finance/maybe,2024-06,2025-02,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,53.0,4917.0,151,10.0,1237.0,56.0,82.0,13177.0,9.0,0.0,82.0,1.8,3.5,511.0,478.0
maybe-finance/maybe,2024-07,2025-02,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,68.0,6420.0,181,9.0,772.0,65.0,119.0,14845.0,9.0,0.0,84.0,1.6,3.3,541.0,529.0
maybe-finance/maybe,2024-08,2025-02,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,61.0,5397.0,212,7.0,462.0,53.0,80.0,16669.0,9.0,0.0,70.0,1.7,3.1,629.0,453.0
maybe-finance/maybe,2024-09,2025-02,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,51.0,1615.0,243,6.0,880.0,26.0,62.0,17049.0,9.0,0.0,72.0,1.7,3.0,652.0,470.0
maybe-finance/maybe,2024-10,2025-02,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,38746.0,273,16.0,1934.0,85.0,183.0,20406.0,9.0,0.0,79.0,1.6,3.0,737.0,540.0
maybe-finance/maybe,2024-11,2025-02,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,67.0,5701.0,304,16.0,2036.0,70.0,156.0,21791.0,9.0,0.0,82.0,1.1,2.8,818.0,552.0
maybe-finance/maybe,2024-12,2025-02,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,52.0,2570.0,334,7.0,549.0,53.0,100.0,22394.0,9.0,0.0,94.0,1.4,2.9,853.0,635.0
maybe-finance/maybe,2025-01,2025-02,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,68.0,5073.0,365,14.0,3559.0,75.0,138.0,25064.0,9.0,0.0,87.0,1.3,2.8,1025.0,601.0
maybe-finance/maybe,2025-02,2025-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102.0,9059.0,396,14.0,3370.0,122.0,211.0,26362.0,37.0,0.0,95.0,1.5,2.8,1074.0,693.0
maybe-finance/maybe,2025-03,2025-02,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,64.0,8117.0,424,10.0,787.0,56.0,112.0,28120.0,37.0,0.0,102.0,1.4,2.7,1095.0,728.0
getsentry/sentry,2024-01,2025-02,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,1359.0,123889.0,4871,94.0,293.0,737.0,2232.0,1349397.0,661.0,5.0,12963.0,6.7,6.4,81360.0,90882.0
getsentry/sentry,2024-02,2025-02,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,1235.0,106935.0,4902,92.0,276.0,614.0,2026.0,1382944.0,716.0,5.0,12876.0,6.8,6.4,83474.0,90115.0
getsentry/sentry,2024-03,2025-02,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,1354.0,85346.0,4931,106.0,307.0,558.0,2110.0,1388532.0,711.0,5.0,12920.0,6.3,6.3,84635.0,90060.0
getsentry/sentry,2024-04,2025-02,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,1442.0,120583.0,4962,103.0,316.0,654.0,2507.0,1428367.0,735.0,5.0,13317.0,6.4,6.2,87065.0,92558.0
getsentry/sentry,2024-05,2025-02,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,1386.0,105068.0,4992,108.0,307.0,552.0,2422.0,1455256.0,748.0,5.0,14245.0,6.5,6.3,88383.0,105715.0
getsentry/sentry,2024-06,2025-02,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,1231.0,90487.0,5023,103.0,279.0,565.0,2497.0,1483303.0,783.0,5.0,14297.0,6.8,6.2,89523.0,105176.0
getsentry/sentry,2024-07,2025-02,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,1335.0,109735.0,5053,102.0,324.0,682.0,2385.0,1523120.0,796.0,4.0,14608.0,7.1,6.2,91258.0,107637.0
getsentry/sentry,2024-08,2025-02,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,1011.0,1371750.0,5084,102.0,714.0,414.0,1797.0,1550545.0,823.0,4.0,14939.0,7.0,6.1,92630.0,109444.0
getsentry/sentry,2024-09,2025-02,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,1035.0,104094.0,5115,93.0,298.0,685.0,2032.0,1578069.0,842.0,4.0,15125.0,7.1,6.1,93597.0,110298.0
novuhq/novu,2024-01,2024-08,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,320.0,164075.0,857,27.0,374.0,28.0,200.0,172466.0,53.0,19.0,2585.0,8.0,3.6,7688.0,9591.0
novuhq/novu,2024-02,2024-08,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,438.0,285687.0,888,19.0,309.0,16.0,183.0,196230.0,58.0,19.0,2823.0,7.5,3.4,8057.0,11059.0
novuhq/novu,2024-03,2024-08,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,331.0,187750.0,917,25.0,428.0,29.0,188.0,200716.0,59.0,19.0,2900.0,7.6,3.4,8345.0,11323.0
novuhq/novu,2024-04,2024-08,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,372.0,247082.0,948,24.0,273.0,23.0,408.0,212401.0,65.0,19.0,3070.0,8.2,3.4,8700.0,12304.0
novuhq/novu,2024-05,2024-08,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,238.0,287321.0,978,30.0,909.0,61.0,503.0,215119.0,70.0,19.0,3524.0,6.8,3.9,8838.0,18077.0
novuhq/novu,2024-06,2024-08,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,237.0,84983.0,1009,19.0,301.0,20.0,635.0,253689.0,68.0,19.0,3938.0,10.5,5.1,9570.0,20451.0
novuhq/novu,2024-07,2024-08,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,295.0,50897.0,1039,16.0,231.0,20.0,358.0,265533.0,71.0,3.0,4088.0,10.7,4.8,10060.0,20175.0
novuhq/novu,2024-08,2024-08,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,153.0,37481.0,1070,15.0,304.0,16.0,187.0,281063.0,75.0,3.0,4254.0,10.9,4.7,10490.0,21170.0
novuhq/novu,2024-09,2024-08,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,149.0,42680.0,1101,19.0,595.0,18.0,223.0,289580.0,60.0,4.0,4070.0,10.9,4.7,10792.0,21342.0
novuhq/novu,2024-10,2024-08,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,159.0,48498.0,1131,21.0,606.0,105.0,524.0,308905.0,67.0,3.0,4405.0,10.7,4.7,11255.0,23837.0
novuhq/novu,2024-11,2024-08,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,327.0,81571.0,1162,15.0,439.0,30.0,722.0,323046.0,74.0,3.0,4531.0,10.5,4.7,11917.0,24784.0
novuhq/novu,2024-12,2024-08,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,216.0,48946.0,1192,17.0,470.0,19.0,622.0,341827.0,81.0,3.0,4693.0,10.0,4.6,12896.0,25767.0
novuhq/novu,2025-01,2024-08,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,172.0,128975.0,1223,15.0,190.0,26.0,514.0,396955.0,104.0,3.0,6385.0,10.3,5.6,14002.0,29700.0
novuhq/novu,2025-02,2024-08,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,155.0,34885.0,1254,13.0,319.0,15.0,402.0,404177.0,104.0,3.0,6443.0,11.0,5.4,14412.0,30200.0
novuhq/novu,2025-03,2024-08,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,202.0,31949.0,1282,20.0,324.0,26.0,373.0,393573.0,99.0,3.0,6724.0,10.9,5.6,14246.0,34470.0
swc-project/swc,2024-01,2025-03,0,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,153.0,18167.0,2200,13.0,300.0,137.0,180.0,,,,,,,,
swc-project/swc,2024-02,2025-03,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,125.0,281794.0,2231,11.0,255.0,78.0,188.0,,,,,,,,
swc-project/swc,2024-03,2025-03,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,127.0,14224.0,2260,14.0,245.0,110.0,202.0,,,,,,,,
swc-project/swc,2024-04,2025-03,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,146.0,54109.0,2291,14.0,244.0,107.0,268.0,,,,,,,,
swc-project/swc,2024-05,2025-03,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,154.0,21321.0,2321,5.0,215.0,84.0,182.0,,,,,,,,
swc-project/swc,2024-06,2025-03,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,169.0,223451.0,2352,7.0,268.0,59.0,145.0,,,,,,,,
swc-project/swc,2024-07,2025-03,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,354.0,1392221.0,2382,22.0,384.0,173.0,428.0,,,,,,,,
swc-project/swc,2024-08,2025-03,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,104.0,36152.0,2413,11.0,212.0,149.0,458.0,,,,,,,,
heyverse/hey,2025-03,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,146.0,8222.0,1077,3.0,4099.0,54.0,3.0,27628.0,22.0,0.0,163.0,2.4,0.6,1395.0,827.0
twentyhq/twenty,2024-01,2025-02,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,261.0,74941.0,395,41.0,1524.0,485.0,836.0,159835.0,64.0,1.0,1086.0,8.0,1.1,5529.0,6493.0
twentyhq/twenty,2024-02,2025-02,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,239.0,42216.0,426,35.0,342.0,421.0,675.0,178875.0,65.0,1.0,1182.0,7.5,1.1,6275.0,6915.0
twentyhq/twenty,2024-03,2025-02,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,224.0,99126.0,455,47.0,400.0,353.0,607.0,200260.0,71.0,2.0,1213.0,7.0,1.6,6847.0,6746.0
twentyhq/twenty,2024-04,2025-02,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,278.0,83588.0,486,48.0,3576.0,396.0,643.0,221819.0,71.0,2.0,1265.0,7.5,1.9,7450.0,7228.0
twentyhq/twenty,2024-05,2025-02,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,227.0,50399.0,516,41.0,912.0,315.0,755.0,236219.0,73.0,3.0,1292.0,7.4,1.9,7922.0,7393.0
twentyhq/twenty,2024-06,2025-02,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,206.0,55546.0,547,51.0,1210.0,298.0,691.0,246065.0,31.0,3.0,1008.0,7.8,2.0,8013.0,5879.0
twentyhq/twenty,2024-07,2025-02,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,210.0,62268.0,577,43.0,347.0,326.0,976.0,284293.0,35.0,12.0,1102.0,12.7,1.8,8612.0,6483.0
twentyhq/twenty,2024-08,2025-02,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,188.0,75879.0,608,36.0,397.0,334.0,810.0,305244.0,36.0,14.0,1193.0,13.4,1.8,9338.0,7071.0
twentyhq/twenty,2024-09,2025-02,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,185.0,53596.0,639,42.0,385.0,569.0,1183.0,306514.0,37.0,14.0,1275.0,11.0,1.8,10113.0,7654.0
twentyhq/twenty,2024-10,2025-02,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,416.0,134843.0,669,103.0,1770.0,827.0,4355.0,340904.0,39.0,12.0,1354.0,10.4,1.6,10750.0,7896.0
twentyhq/twenty,2024-11,2025-02,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,260.0,63702.0,700,48.0,5644.0,453.0,1089.0,331615.0,48.0,13.0,1443.0,8.4,1.7,11480.0,8151.0
twentyhq/twenty,2024-12,2025-02,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,273.0,59211.0,730,34.0,664.0,366.0,789.0,354617.0,54.0,13.0,1525.0,8.4,1.7,12464.0,8783.0
twentyhq/twenty,2025-01,2025-02,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,377.0,137652.0,761,42.0,699.0,445.0,856.0,397214.0,46.0,12.0,1601.0,10.1,1.6,12893.0,9171.0
twentyhq/twenty,2025-02,2025-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,429.0,372301.0,792,31.0,1204.0,192.0,600.0,426626.0,48.0,13.0,1792.0,11.2,1.5,13943.0,11051.0
twentyhq/twenty,2025-03,2025-02,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,469.0,157904.0,820,44.0,1062.0,296.0,738.0,456013.0,51.0,13.0,1863.0,13.2,1.5,14476.0,11633.0
PostHog/posthog,2024-01,2025-02,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,443.0,82664.0,1438,33.0,417.0,133.0,1069.0,548212.0,230.0,13.0,6837.0,9.1,4.4,36484.0,40854.0
PostHog/posthog,2024-02,2025-02,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,431.0,137939.0,1469,33.0,467.0,170.0,1649.0,573567.0,234.0,13.0,7070.0,10.9,4.4,38389.0,42798.0
PostHog/posthog,2024-03,2025-02,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,399.0,63801.0,1498,35.0,594.0,321.0,1858.0,589460.0,235.0,13.0,7156.0,11.1,4.5,39860.0,43584.0
PostHog/posthog,2024-04,2025-02,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,505.0,72205.0,1529,41.0,671.0,419.0,1526.0,607701.0,237.0,12.0,7294.0,11.8,4.5,40895.0,44242.0
