repo_name,week,commits,lines_added,contributors
dxos/dxos,2024-W23,28,0,10
dxos/dxos,2024-W22,57,0,12
dxos/dxos,2024-W21,63,0,9
dxos/dxos,2024-W20,56,0,13
dxos/dxos,2024-W19,42,0,12
dxos/dxos,2024-W18,47,0,15
dxos/dxos,2024-W17,42,0,10
dxos/dxos,2024-W16,42,0,8
dxos/dxos,2024-W15,39,0,9
dxos/dxos,2024-W14,41,0,9
dxos/dxos,2024-W13,32,0,12
dxos/dxos,2024-W12,40,0,11
dxos/dxos,2024-W11,38,0,9
dxos/dxos,2024-W10,47,0,13
dxos/dxos,2024-W09,33,0,10
dxos/dxos,2024-W08,27,0,8
dxos/dxos,2024-W07,46,0,11
dxos/dxos,2024-W06,68,0,10
dxos/dxos,2024-W05,62,0,14
dxos/dxos,2024-W04,50,0,10
dxos/dxos,2024-W03,50,0,9
dxos/dxos,2024-W02,41,0,8
dxos/dxos,2024-W01,39,0,9
dxos/dxos,2023-W52,13,0,2
dxos/dxos,2023-W51,20,0,7
dxos/dxos,2023-W50,42,0,10
dxos/dxos,2023-W49,15,0,7
dxos/dxos,2023-W48,40,0,7
dxos/dxos,2023-W47,36,0,9
dxos/dxos,2023-W46,26,0,10
dxos/dxos,2023-W45,62,0,9
dxos/dxos,2023-W44,56,0,11
dxos/dxos,2023-W43,35,0,10
dxos/dxos,2023-W42,36,0,9
dxos/dxos,2023-W41,17,0,6
dxos/dxos,2023-W40,11,0,6
dxos/dxos,2023-W39,33,0,10
dxos/dxos,2023-W38,42,0,10
dxos/dxos,2023-W37,75,0,11
dxos/dxos,2023-W36,50,0,10
dxos/dxos,2023-W35,43,0,11
dxos/dxos,2023-W34,30,0,9
dxos/dxos,2023-W33,26,0,6
dxos/dxos,2023-W32,24,0,9
dxos/dxos,2023-W31,31,0,8
dxos/dxos,2023-W30,40,0,6
dxos/dxos,2023-W29,39,0,7
dxos/dxos,2023-W28,33,0,10
dxos/dxos,2023-W27,8,0,5
dxos/dxos,2023-W26,34,0,10
dxos/dxos,2023-W25,32,0,11
dxos/dxos,2023-W24,32,0,8
dxos/dxos,2023-W23,43,0,10
dxos/dxos,2023-W22,41,0,9
dxos/dxos,2023-W21,36,0,9
dxos/dxos,2023-W20,29,0,7
dxos/dxos,2023-W19,28,0,5
dxos/dxos,2023-W18,25,0,6
dxos/dxos,2023-W17,23,0,8
dxos/dxos,2023-W16,38,0,10
dxos/dxos,2023-W15,52,0,8
dxos/dxos,2023-W14,45,0,9
dxos/dxos,2023-W13,56,0,9
dxos/dxos,2023-W12,36,0,6
dxos/dxos,2023-W11,52,0,8
dxos/dxos,2023-W10,37,0,7
dxos/dxos,2023-W09,46,0,10
dxos/dxos,2023-W08,45,0,8
dxos/dxos,2023-W07,41,0,7
dxos/dxos,2023-W06,35,0,7
dxos/dxos,2023-W05,33,0,6
dxos/dxos,2023-W04,38,0,4
dxos/dxos,2023-W03,48,0,8
dxos/dxos,2023-W02,48,0,9
dxos/dxos,2023-W01,19,0,5
dxos/dxos,2023-W00,1,0,1
dxos/dxos,2022-W52,13,0,3
dxos/dxos,2022-W51,7,0,5
dxos/dxos,2022-W50,32,0,8
dxos/dxos,2022-W49,46,0,6
dxos/dxos,2022-W48,31,0,6
dxos/dxos,2022-W47,51,0,7
dxos/dxos,2022-W46,54,0,7
dxos/dxos,2022-W45,43,0,7
dxos/dxos,2022-W44,37,0,7
dxos/dxos,2022-W43,33,0,6
dxos/dxos,2022-W42,35,0,8
dxos/dxos,2022-W41,21,0,5
dxos/dxos,2022-W40,35,0,5
dxos/dxos,2022-W39,10,0,4
dxos/dxos,2022-W38,28,0,3
dxos/dxos,2022-W37,11,0,3
dxos/dxos,2022-W36,14,0,3
dxos/dxos,2022-W35,17,0,4
dxos/dxos,2022-W34,11,0,3
dxos/dxos,2022-W33,12,0,4
dxos/dxos,2022-W32,10,0,3
dxos/dxos,2022-W31,5,0,2
dxos/dxos,2022-W30,15,0,4
dxos/dxos,2022-W29,22,0,8
dxos/dxos,2022-W28,27,0,6
dxos/dxos,2022-W27,34,0,6
dxos/dxos,2022-W26,15,0,4
dxos/dxos,2022-W25,43,0,7
dxos/dxos,2022-W24,22,0,6
dxos/dxos,2022-W23,7,0,3
dxos/dxos,2022-W22,11,0,5
dxos/dxos,2022-W21,5,0,2
dxos/dxos,2022-W20,11,0,5
dxos/dxos,2022-W19,2,0,1
dxos/dxos,2022-W18,25,0,6
dxos/dxos,2022-W17,11,0,5
dxos/dxos,2022-W16,15,0,7
dxos/dxos,2022-W15,12,0,6
dxos/dxos,2022-W14,18,0,6
dxos/dxos,2022-W13,9,0,2
dxos/dxos,2022-W12,18,0,6
dxos/dxos,2022-W11,25,0,5
dxos/dxos,2022-W10,11,0,4
dxos/dxos,2022-W09,59,0,9
dxos/dxos,2022-W08,27,0,9
dxos/dxos,2022-W07,30,0,9
dxos/dxos,2022-W06,27,0,6
dxos/dxos,2022-W05,19,0,8
dxos/dxos,2022-W04,33,0,4
dxos/dxos,2022-W03,38,0,6
dxos/dxos,2022-W02,15,0,5
dxos/dxos,2022-W01,10,0,5
dxos/dxos,2021-W52,18,0,6
dxos/dxos,2021-W51,13,0,5
dxos/dxos,2021-W50,2,0,2
dxos/dxos,2021-W49,38,0,8
dxos/dxos,2021-W48,42,0,10
dxos/dxos,2021-W47,24,0,8
dxos/dxos,2021-W46,21,0,8
dxos/dxos,2021-W45,28,0,6
dxos/dxos,2021-W44,30,0,7
dxos/dxos,2021-W43,23,0,6
dxos/dxos,2021-W42,25,0,6
dxos/dxos,2021-W41,20,0,6
dxos/dxos,2021-W40,20,0,7
dxos/dxos,2021-W39,19,0,8
dxos/dxos,2021-W38,14,0,7
dxos/dxos,2021-W37,25,0,6
dxos/dxos,2021-W36,16,0,7
dxos/dxos,2021-W35,33,0,8
dxos/dxos,2021-W34,18,0,8
dxos/dxos,2021-W33,11,0,4
dxos/dxos,2021-W32,22,0,8
dxos/dxos,2021-W31,19,0,6
dxos/dxos,2021-W30,20,0,6
dxos/dxos,2021-W29,33,0,6
dxos/dxos,2021-W28,37,0,8
dxos/dxos,2021-W27,20,0,6
dxos/dxos,2021-W26,15,0,6
dxos/dxos,2021-W25,2,0,2
dxos/dxos,2021-W24,8,0,3
dxos/dxos,2021-W23,24,0,5
dxos/dxos,2021-W22,10,0,3
dxos/dxos,2021-W21,43,0,4
dxos/dxos,2021-W20,13,0,4
dxos/dxos,2021-W19,35,0,9
dxos/dxos,2021-W18,16,0,4
dxos/dxos,2021-W17,17,0,5
dxos/dxos,2021-W16,18,0,3
dxos/dxos,2021-W15,26,0,4
dxos/dxos,2021-W14,35,0,2
noelrohi/www,2025-W12,5,0,1
noelrohi/www,2025-W11,1,0,1
noelrohi/www,2025-W09,2,0,1
noelrohi/www,2025-W08,12,0,1
noelrohi/www,2025-W06,2,0,1
noelrohi/www,2025-W01,2,0,1
noelrohi/www,2024-W52,2,0,2
noelrohi/www,2024-W50,4,0,1
noelrohi/www,2024-W49,12,0,1
noelrohi/www,2024-W48,1,0,1
noelrohi/www,2024-W47,7,0,1
noelrohi/www,2024-W40,1,0,1
noelrohi/www,2024-W37,1,0,1
noelrohi/www,2024-W36,1,0,1
noelrohi/www,2024-W35,2,0,2
noelrohi/www,2024-W34,5,0,2
noelrohi/www,2024-W33,2,0,2
noelrohi/www,2024-W29,1,0,1
noelrohi/www,2024-W24,2,0,1
noelrohi/www,2024-W23,1,0,1
noelrohi/www,2024-W21,3,0,1
noelrohi/www,2024-W19,3,0,2
noelrohi/www,2024-W16,3,0,1
noelrohi/www,2024-W13,3,0,2
noelrohi/www,2024-W12,4,0,1
noelrohi/www,2024-W11,2,0,1
noelrohi/www,2024-W10,10,0,2
noelrohi/www,2024-W09,1,0,1
noelrohi/www,2024-W07,4,0,2
noelrohi/www,2024-W06,1,0,1
noelrohi/www,2024-W05,10,0,2
noelrohi/www,2024-W04,58,0,2
noelrohi/www,2024-W01,1,0,1
noelrohi/www,2023-W51,2,0,1
noelrohi/www,2023-W50,1,0,1
noelrohi/www,2023-W49,6,0,2
noelrohi/www,2023-W46,5,0,1
noelrohi/www,2023-W44,1,0,1
noelrohi/www,2023-W43,10,0,1
noelrohi/www,2023-W42,49,0,2
noelrohi/www,2023-W41,12,0,2
noelrohi/www,2023-W38,1,0,1
noelrohi/www,2023-W37,2,0,1
noelrohi/www,2023-W36,10,0,1
noelrohi/www,2023-W33,3,0,1
noelrohi/www,2023-W31,15,0,2
noelrohi/www,2023-W30,35,0,2
radzionc/radzionkit,2025-W13,1,0,1
radzionc/radzionkit,2025-W12,10,0,1
radzionc/radzionkit,2025-W11,8,0,1
radzionc/radzionkit,2025-W10,12,0,2
radzionc/radzionkit,2025-W09,9,0,1
radzionc/radzionkit,2025-W08,5,0,1
radzionc/radzionkit,2025-W07,1,0,1
radzionc/radzionkit,2025-W06,9,0,1
radzionc/radzionkit,2025-W05,4,0,1
radzionc/radzionkit,2025-W04,4,0,1
radzionc/radzionkit,2025-W03,3,0,1
radzionc/radzionkit,2025-W02,3,0,1
radzionc/radzionkit,2025-W01,5,0,1
radzionc/radzionkit,2025-W00,4,0,1
radzionc/radzionkit,2024-W53,1,0,1
radzionc/radzionkit,2024-W52,4,0,1
radzionc/radzionkit,2024-W51,15,0,1
radzionc/radzionkit,2024-W50,12,0,1
radzionc/radzionkit,2024-W49,5,0,1
radzionc/radzionkit,2024-W48,3,0,1
radzionc/radzionkit,2024-W45,1,0,1
radzionc/radzionkit,2024-W44,2,0,1
radzionc/radzionkit,2024-W43,6,0,1
radzionc/radzionkit,2024-W42,1,0,1
radzionc/radzionkit,2024-W41,1,0,1
radzionc/radzionkit,2024-W40,2,0,1
radzionc/radzionkit,2024-W39,2,0,1
radzionc/radzionkit,2024-W38,4,0,1
radzionc/radzionkit,2024-W37,1,0,1
radzionc/radzionkit,2024-W36,6,0,1
radzionc/radzionkit,2024-W35,3,0,2
radzionc/radzionkit,2024-W34,4,0,1
radzionc/radzionkit,2024-W33,5,0,1
radzionc/radzionkit,2024-W32,4,0,1
radzionc/radzionkit,2024-W31,3,0,1
radzionc/radzionkit,2024-W30,4,0,1
radzionc/radzionkit,2024-W29,8,0,1
radzionc/radzionkit,2024-W28,6,0,1
radzionc/radzionkit,2024-W27,3,0,1
radzionc/radzionkit,2024-W26,5,0,1
radzionc/radzionkit,2024-W25,2,0,1
radzionc/radzionkit,2024-W23,6,0,1
radzionc/radzionkit,2024-W22,2,0,1
radzionc/radzionkit,2024-W21,3,0,1
radzionc/radzionkit,2024-W20,4,0,1
radzionc/radzionkit,2024-W19,4,0,1
radzionc/radzionkit,2024-W17,3,0,1
radzionc/radzionkit,2024-W16,5,0,1
radzionc/radzionkit,2024-W15,3,0,1
radzionc/radzionkit,2024-W13,2,0,1
radzionc/radzionkit,2024-W12,3,0,1
radzionc/radzionkit,2024-W11,3,0,1
radzionc/radzionkit,2024-W10,5,0,1
radzionc/radzionkit,2024-W09,3,0,1
radzionc/radzionkit,2024-W08,1,0,1
radzionc/radzionkit,2024-W07,3,0,1
radzionc/radzionkit,2024-W06,3,0,1
radzionc/radzionkit,2024-W05,2,0,1
radzionc/radzionkit,2024-W04,11,0,1
radzionc/radzionkit,2024-W03,1,0,1
radzionc/radzionkit,2024-W02,2,0,1
radzionc/radzionkit,2024-W01,2,0,1
radzionc/radzionkit,2023-W52,9,0,1
radzionc/radzionkit,2023-W51,14,0,2
radzionc/radzionkit,2023-W50,3,0,1
radzionc/radzionkit,2023-W49,1,0,1
radzionc/radzionkit,2023-W48,5,0,1
radzionc/radzionkit,2023-W47,9,0,1
radzionc/radzionkit,2023-W46,9,0,1
radzionc/radzionkit,2023-W45,18,0,1
radzionc/radzionkit,2023-W44,18,0,1
radzionc/radzionkit,2023-W43,2,0,1
radzionc/radzionkit,2023-W42,5,0,1
radzionc/radzionkit,2023-W41,1,0,1
radzionc/radzionkit,2023-W40,2,0,1
radzionc/radzionkit,2023-W39,2,0,1
radzionc/radzionkit,2023-W38,3,0,1
radzionc/radzionkit,2023-W37,5,0,1
radzionc/radzionkit,2023-W36,8,0,1
radzionc/radzionkit,2023-W35,1,0,1
radzionc/radzionkit,2023-W34,3,0,1
radzionc/radzionkit,2023-W33,1,0,1
radzionc/radzionkit,2023-W32,1,0,1
radzionc/radzionkit,2023-W30,10,0,1
radzionc/radzionkit,2023-W29,17,0,2
radzionc/radzionkit,2023-W28,11,0,1
radzionc/radzionkit,2023-W27,11,0,1
radzionc/radzionkit,2023-W26,16,0,1
radzionc/radzionkit,2023-W25,7,0,1
radzionc/radzionkit,2023-W24,2,0,1
radzionc/radzionkit,2023-W23,1,0,1
radzionc/radzionkit,2023-W22,2,0,1
radzionc/radzionkit,2023-W21,7,0,1
radzionc/radzionkit,2023-W20,8,0,1
radzionc/radzionkit,2023-W18,2,0,1
radzionc/radzionkit,2023-W13,1,0,1
radzionc/radzionkit,2023-W12,2,0,1
radzionc/radzionkit,2023-W03,4,0,1
radzionc/radzionkit,2023-W02,1,0,1
radzionc/radzionkit,2023-W00,1,0,1
radzionc/radzionkit,2022-W52,1,0,1
radzionc/radzionkit,2022-W51,1,0,1
radzionc/radzionkit,2022-W50,3,0,1
radzionc/radzionkit,2022-W49,1,0,1
radzionc/radzionkit,2022-W48,2,0,1
radzionc/radzionkit,2022-W47,2,0,1
radzionc/radzionkit,2022-W46,3,0,1
radzionc/radzionkit,2022-W45,5,0,1
radzionc/radzionkit,2022-W44,3,0,1
radzionc/radzionkit,2022-W42,1,0,1
radzionc/radzionkit,2022-W41,5,0,1
radzionc/radzionkit,2022-W40,7,0,1
radzionc/radzionkit,2022-W38,2,0,1
radzionc/radzionkit,2022-W37,2,0,1
radzionc/radzionkit,2022-W36,1,0,1
radzionc/radzionkit,2022-W35,5,0,1
radzionc/radzionkit,2022-W34,3,0,1
radzionc/radzionkit,2022-W33,1,0,1
radzionc/radzionkit,2022-W32,10,0,1
Noveum/ai-gateway,2025-W09,40,0,2
Noveum/ai-gateway,2024-W51,1,0,1
Noveum/ai-gateway,2024-W49,2,0,1
Noveum/ai-gateway,2024-W47,22,0,3
Noveum/ai-gateway,2024-W46,12,0,2
Noveum/ai-gateway,2024-W45,17,0,2
antiwork/iffy,2025-W13,2,0,1
antiwork/iffy,2025-W12,5,0,3
antiwork/iffy,2025-W11,6,0,2
antiwork/iffy,2025-W10,6,0,4
antiwork/iffy,2025-W09,9,0,2
antiwork/iffy,2025-W08,20,0,4
antiwork/iffy,2025-W07,9,0,3
antiwork/iffy,2025-W06,4,0,2
antiwork/iffy,2025-W05,9,0,2
antiwork/iffy,2025-W04,12,0,7
vadxq/nextjs-ai-starter,2025-W09,3,0,1
vadxq/nextjs-ai-starter,2024-W27,1,0,1
vadxq/nextjs-ai-starter,2023-W43,1,0,1
vadxq/nextjs-ai-starter,2023-W42,1,0,1
vadxq/nextjs-ai-starter,2023-W36,1,0,1
vadxq/nextjs-ai-starter,2023-W34,1,0,1
vadxq/nextjs-ai-starter,2023-W32,1,0,1
vadxq/nextjs-ai-starter,2023-W18,1,0,1
vadxq/nextjs-ai-starter,2023-W16,1,0,1
vadxq/nextjs-ai-starter,2023-W13,8,0,1
vadxq/nextjs-ai-starter,2023-W12,4,0,1
vadxq/nextjs-ai-starter,2022-W48,3,0,1
vadxq/nextjs-ai-starter,2022-W46,1,0,1
DannyMac180/mirror,2024-W52,2,0,1
DannyMac180/mirror,2024-W51,8,0,1
DannyMac180/mirror,2024-W50,5,0,1
Dimillian/IcySky,2025-W04,2,0,1
Dimillian/IcySky,2025-W03,1,0,1
Dimillian/IcySky,2024-W51,1,0,1
Dimillian/IcySky,2024-W50,1,0,1
Dimillian/IcySky,2024-W49,7,0,1
Dimillian/IcySky,2024-W48,22,0,2
Dimillian/IcySky,2024-W47,40,0,3
Dimillian/IcySky,2024-W46,1,0,1
elsbrock/hetzner-radar,2025-W11,2,0,1
elsbrock/hetzner-radar,2025-W05,3,0,1
elsbrock/hetzner-radar,2025-W04,5,0,1
elsbrock/hetzner-radar,2025-W02,2,0,2
elsbrock/hetzner-radar,2025-W01,2,0,1
elsbrock/hetzner-radar,2025-W00,2,0,1
elsbrock/hetzner-radar,2024-W53,2,0,1
elsbrock/hetzner-radar,2024-W52,9,0,2
elsbrock/hetzner-radar,2024-W51,11,0,1
elsbrock/hetzner-radar,2024-W50,27,0,2
elsbrock/hetzner-radar,2024-W49,36,0,2
elsbrock/hetzner-radar,2024-W48,10,0,2
elsbrock/hetzner-radar,2024-W47,2,0,2
elsbrock/hetzner-radar,2024-W46,2,0,1
elsbrock/hetzner-radar,2024-W45,5,0,2
elsbrock/hetzner-radar,2024-W44,24,0,2
elsbrock/hetzner-radar,2024-W43,29,0,2
elsbrock/hetzner-radar,2024-W42,8,0,1
elsbrock/hetzner-radar,2024-W41,4,0,1
elsbrock/hetzner-radar,2024-W40,2,0,1
elsbrock/hetzner-radar,2024-W39,1,0,1
elsbrock/hetzner-radar,2024-W38,2,0,1
elsbrock/hetzner-radar,2024-W37,9,0,2
elsbrock/hetzner-radar,2024-W36,3,0,1
elsbrock/hetzner-radar,2024-W35,15,0,2
elsbrock/hetzner-radar,2024-W34,38,0,2
elsbrock/hetzner-radar,2024-W33,60,0,2
melissamcewen/CurlsBotSite,2025-W12,18,0,1
melissamcewen/CurlsBotSite,2025-W11,2,0,1
melissamcewen/CurlsBotSite,2025-W10,7,0,1
melissamcewen/CurlsBotSite,2025-W09,2,0,1
melissamcewen/CurlsBotSite,2025-W08,9,0,1
melissamcewen/CurlsBotSite,2025-W07,6,0,1
melissamcewen/CurlsBotSite,2025-W06,12,0,1
melissamcewen/CurlsBotSite,2025-W05,4,0,1
melissamcewen/CurlsBotSite,2025-W04,9,0,1
melissamcewen/CurlsBotSite,2025-W03,10,0,1
melissamcewen/CurlsBotSite,2025-W02,7,0,1
melissamcewen/CurlsBotSite,2025-W01,27,0,1
melissamcewen/CurlsBotSite,2025-W00,9,0,1
melissamcewen/CurlsBotSite,2024-W53,6,0,1
melissamcewen/CurlsBotSite,2024-W52,60,0,1
melissamcewen/CurlsBotSite,2024-W51,129,0,1
melissamcewen/CurlsBotSite,2024-W37,1,0,1
melissamcewen/CurlsBotSite,2024-W36,3,0,1
melissamcewen/CurlsBotSite,2021-W38,2,0,1
melissamcewen/CurlsBotSite,2020-W16,1,0,1
melissamcewen/CurlsBotSite,2019-W08,1,0,1
melissamcewen/CurlsBotSite,2019-W07,1,0,1
melissamcewen/CurlsBotSite,2018-W46,1,0,1
melissamcewen/CurlsBotSite,2018-W44,1,0,1
melissamcewen/CurlsBotSite,2018-W43,1,0,1
melissamcewen/CurlsBotSite,2018-W42,1,0,1
melissamcewen/CurlsBotSite,2018-W41,3,0,1
melissamcewen/CurlsBotSite,2018-W39,1,0,1
melissamcewen/CurlsBotSite,2018-W37,1,0,1
melissamcewen/CurlsBotSite,2018-W36,6,0,1
melissamcewen/CurlsBotSite,2018-W35,3,0,1
melissamcewen/CurlsBotSite,2018-W33,6,0,1
melissamcewen/CurlsBotSite,2018-W32,4,0,1
melissamcewen/CurlsBotSite,2018-W31,1,0,1
melissamcewen/CurlsBotSite,2018-W30,1,0,1
melissamcewen/CurlsBotSite,2018-W29,5,0,1
melissamcewen/CurlsBotSite,2018-W27,4,0,1
melissamcewen/CurlsBotSite,2018-W26,21,0,1
melissamcewen/CurlsBotSite,2018-W21,2,0,1
melissamcewen/CurlsBotSite,2018-W20,1,0,1
melissamcewen/CurlsBotSite,2018-W17,4,0,1
melissamcewen/CurlsBotSite,2018-W10,1,0,1
melissamcewen/CurlsBotSite,2018-W08,1,0,1
melissamcewen/CurlsBotSite,2018-W06,19,0,1
melissamcewen/CurlsBotSite,2017-W50,9,0,1
melissamcewen/CurlsBotSite,2017-W49,16,0,1
melissamcewen/CurlsBotSite,2017-W41,2,0,1
elixir-dx/dx,2025-W00,2,0,1
elixir-dx/dx,2024-W51,5,0,1
elixir-dx/dx,2024-W50,2,0,1
elixir-dx/dx,2024-W49,1,0,1
elixir-dx/dx,2024-W48,1,0,1
elixir-dx/dx,2024-W47,3,0,1
elixir-dx/dx,2024-W43,6,0,1
elixir-dx/dx,2024-W42,6,0,1
elixir-dx/dx,2024-W41,2,0,1
elixir-dx/dx,2024-W40,6,0,1
elixir-dx/dx,2024-W39,2,0,1
elixir-dx/dx,2024-W38,1,0,1
elixir-dx/dx,2024-W37,2,0,1
elixir-dx/dx,2024-W26,3,0,1
elixir-dx/dx,2024-W25,8,0,1
elixir-dx/dx,2024-W20,7,0,1
elixir-dx/dx,2023-W16,3,0,1
elixir-dx/dx,2022-W32,1,0,1
elixir-dx/dx,2022-W27,5,0,1
elixir-dx/dx,2022-W25,4,0,1
elixir-dx/dx,2022-W23,22,0,1
elixir-dx/dx,2022-W22,5,0,3
elixir-dx/dx,2022-W13,6,0,2
elixir-dx/dx,2022-W11,2,0,1
elixir-dx/dx,2022-W08,2,0,2
elixir-dx/dx,2022-W07,11,0,1
elixir-dx/dx,2022-W06,5,0,1
elixir-dx/dx,2022-W03,101,0,3
instructa/viber3d,2025-W10,48,0,2
instructa/viber3d,2025-W09,2,0,2
instructa/viber3d,2025-W08,14,0,2
wakeyi-git/obsidian-card-navigator-plugin,2025-W12,12,0,1
wakeyi-git/obsidian-card-navigator-plugin,2025-W11,2,0,1
wakeyi-git/obsidian-card-navigator-plugin,2025-W10,22,0,1
wakeyi-git/obsidian-card-navigator-plugin,2025-W09,36,0,1
wakeyi-git/obsidian-card-navigator-plugin,2025-W08,55,0,1
wakeyi-git/obsidian-card-navigator-plugin,2025-W07,2,0,1
wakeyi-git/obsidian-card-navigator-plugin,2025-W06,1,0,1
wakeyi-git/obsidian-card-navigator-plugin,2025-W05,4,0,1
wakeyi-git/obsidian-card-navigator-plugin,2025-W04,22,0,1
wakeyi-git/obsidian-card-navigator-plugin,2025-W03,15,0,1
wakeyi-git/obsidian-card-navigator-plugin,2025-W02,1,0,1
wakeyi-git/obsidian-card-navigator-plugin,2024-W42,1,0,1
wakeyi-git/obsidian-card-navigator-plugin,2024-W40,5,0,1
wakeyi-git/obsidian-card-navigator-plugin,2024-W39,35,0,1
wakeyi-git/obsidian-card-navigator-plugin,2024-W38,40,0,1
wakeyi-git/obsidian-card-navigator-plugin,2024-W37,24,0,1
wakeyi-git/obsidian-card-navigator-plugin,2024-W36,16,0,1
wakeyi-git/obsidian-card-navigator-plugin,2024-W35,40,0,2
KRISACHAN/ying-web,2025-W10,2,0,2
KRISACHAN/ying-web,2025-W09,21,0,2
KRISACHAN/ying-web,2025-W07,6,0,2
KRISACHAN/ying-web,2025-W06,2,0,2
KRISACHAN/ying-web,2025-W05,2,0,2
KRISACHAN/ying-web,2025-W04,4,0,2
KRISACHAN/ying-web,2025-W02,2,0,2
KRISACHAN/ying-web,2024-W53,4,0,2
KRISACHAN/ying-web,2024-W52,6,0,2
KRISACHAN/ying-web,2024-W51,24,0,2
KRISACHAN/ying-web,2024-W50,8,0,3
KRISACHAN/ying-web,2024-W49,26,0,2
KRISACHAN/ying-web,2024-W48,36,0,2
KRISACHAN/ying-web,2024-W47,45,0,3
KRISACHAN/ying-web,2024-W46,18,0,2
kingbootoshi/cypher-swarm,2025-W04,1,0,1
kingbootoshi/cypher-swarm,2024-W51,3,0,2
kingbootoshi/cypher-swarm,2024-W50,10,0,2
kingbootoshi/cypher-swarm,2024-W49,22,0,1
kingbootoshi/cypher-swarm,2024-W48,20,0,1
kingbootoshi/cypher-swarm,2024-W47,1,0,1
stolinski/drop-in,2025-W07,2,0,1
stolinski/drop-in,2025-W04,1,0,1
stolinski/drop-in,2025-W03,1,0,1
stolinski/drop-in,2025-W02,1,0,1
stolinski/drop-in,2025-W01,1,0,1
stolinski/drop-in,2024-W51,3,0,1
stolinski/drop-in,2024-W50,1,0,1
stolinski/drop-in,2024-W49,1,0,1
stolinski/drop-in,2024-W43,4,0,1
stolinski/drop-in,2024-W42,8,0,1
stolinski/drop-in,2024-W41,4,0,1
stolinski/drop-in,2024-W39,3,0,1
stolinski/drop-in,2024-W38,10,0,1
stolinski/drop-in,2024-W37,6,0,1
stolinski/drop-in,2024-W36,5,0,1
stolinski/drop-in,2024-W35,1,0,1
stolinski/drop-in,2024-W34,5,0,1
stolinski/drop-in,2024-W22,7,0,1
stolinski/drop-in,2024-W18,22,0,1
stolinski/drop-in,2024-W17,13,0,1
jlcases/paelladoc,2025-W13,1,0,1
jlcases/paelladoc,2025-W12,10,0,1
jlcases/paelladoc,2025-W11,6,0,1
jlcases/paelladoc,2025-W10,19,0,1
notional-finance/notional-monorepo,2025-W13,1,0,1
notional-finance/notional-monorepo,2025-W12,3,0,1
notional-finance/notional-monorepo,2025-W11,7,0,2
notional-finance/notional-monorepo,2025-W10,5,0,1
notional-finance/notional-monorepo,2025-W09,1,0,1
notional-finance/notional-monorepo,2025-W08,6,0,1
notional-finance/notional-monorepo,2025-W07,3,0,1
notional-finance/notional-monorepo,2025-W06,10,0,1
notional-finance/notional-monorepo,2025-W05,6,0,1
notional-finance/notional-monorepo,2025-W04,10,0,2
notional-finance/notional-monorepo,2025-W03,5,0,2
notional-finance/notional-monorepo,2025-W02,6,0,1
notional-finance/notional-monorepo,2025-W01,4,0,1
notional-finance/notional-monorepo,2024-W51,10,0,1
notional-finance/notional-monorepo,2024-W50,8,0,2
notional-finance/notional-monorepo,2024-W49,3,0,2
notional-finance/notional-monorepo,2024-W47,3,0,2
notional-finance/notional-monorepo,2024-W45,23,0,2
notional-finance/notional-monorepo,2024-W44,25,0,1
notional-finance/notional-monorepo,2024-W43,20,0,3
notional-finance/notional-monorepo,2024-W42,35,0,3
notional-finance/notional-monorepo,2024-W41,59,0,3
notional-finance/notional-monorepo,2024-W40,17,0,3
notional-finance/notional-monorepo,2024-W39,10,0,2
notional-finance/notional-monorepo,2024-W38,22,0,4
notional-finance/notional-monorepo,2024-W37,13,0,3
notional-finance/notional-monorepo,2024-W36,10,0,4
notional-finance/notional-monorepo,2024-W35,5,0,3
notional-finance/notional-monorepo,2024-W34,11,0,2
notional-finance/notional-monorepo,2024-W33,15,0,3
notional-finance/notional-monorepo,2024-W32,13,0,3
notional-finance/notional-monorepo,2024-W31,17,0,3
notional-finance/notional-monorepo,2024-W30,11,0,3
notional-finance/notional-monorepo,2024-W29,9,0,2
notional-finance/notional-monorepo,2024-W28,10,0,3
notional-finance/notional-monorepo,2024-W27,19,0,2
notional-finance/notional-monorepo,2024-W26,15,0,3
notional-finance/notional-monorepo,2024-W25,16,0,3
notional-finance/notional-monorepo,2024-W24,23,0,3
notional-finance/notional-monorepo,2024-W23,16,0,3
notional-finance/notional-monorepo,2024-W22,9,0,2
notional-finance/notional-monorepo,2024-W21,3,0,2
notional-finance/notional-monorepo,2024-W20,13,0,3
notional-finance/notional-monorepo,2024-W19,9,0,3
notional-finance/notional-monorepo,2024-W18,7,0,2
notional-finance/notional-monorepo,2024-W17,8,0,3
notional-finance/notional-monorepo,2024-W16,19,0,3
notional-finance/notional-monorepo,2024-W15,12,0,5
notional-finance/notional-monorepo,2024-W14,25,0,5
notional-finance/notional-monorepo,2024-W13,20,0,5
notional-finance/notional-monorepo,2024-W12,7,0,1
notional-finance/notional-monorepo,2024-W11,10,0,3
notional-finance/notional-monorepo,2024-W10,2,0,1
notional-finance/notional-monorepo,2024-W09,19,0,5
notional-finance/notional-monorepo,2024-W08,11,0,3
notional-finance/notional-monorepo,2024-W07,26,0,5
notional-finance/notional-monorepo,2024-W06,18,0,3
notional-finance/notional-monorepo,2024-W05,14,0,3
notional-finance/notional-monorepo,2024-W04,12,0,4
notional-finance/notional-monorepo,2024-W03,12,0,5
notional-finance/notional-monorepo,2024-W02,3,0,1
